REPORTER_STATE,BUYER_STATE,DRUG_NAME,YEAR,sum(DOSAGE_UNIT)
MO,WA,OXYCODONE,2013,44700.0
GA,ID,HYDROCODONE,2010,25372.0
NJ,WA,HYDROCODONE,2007,50100.0
OK,TX,OXYCODONE,2018,11580750.0
WA,WA,HYDROCODONE,2013,59293035.0
IL,WA,HYDROCODONE,2011,5770150.0
PA,ID,OXYCODONE,2010,1712.0
AL,ID,HYDROCODONE,2008,10200.0
NV,ID,HYDROCODONE,2008,18300.0
PA,ID,HYDROCODONE,2014,680.0
TN,WA,OXYCODONE,2012,122000.0
MS,AZ,OXYCODONE,2019,300.0
TN,WV,OXYCODONE,2013,11900.0
OH,WV,OXYCODONE,2011,14225040.0
IN,WV,HYDROCODONE,2012,15823000.0
AL,WV,HYDROCODONE,2011,583800.0
AL,WV,OXYCODONE,2012,157700.0
AR,WV,OXYCODONE,2008,2376300.0
WV,WV,HYDROCODONE,2008,12754500.0
PA,WV,HYDROCODONE,2010,4161570.0
AL,WV,OXYCODONE,2014,569800.0
MI,WV,HYDROCODONE,2008,1324300.0
FL,WV,OXYCODONE,2006,550900.0
AL,WV,HYDROCODONE,2010,530400.0
SC,WV,OXYCODONE,2011,8300.0
AR,WV,OXYCODONE,2011,2010400.0
TN,WV,HYDROCODONE,2014,1360700.0
AR,WV,HYDROCODONE,2010,172000.0
IL,WV,HYDROCODONE,2006,15900.0
WA,WV,HYDROCODONE,2011,300.0
MI,WV,OXYCODONE,2009,23700.0
MD,WV,HYDROCODONE,2019,12200.0
OK,WV,HYDROCODONE,2010,23100.0
NC,AZ,HYDROCODONE,2019,3000.0
MD,WV,OXYCODONE,2019,7200.0
GA,CA,HYDROCODONE,2014,139500.0
CA,CA,HYDROCODONE,2012,975660195.5
CA,CA,HYDROCODONE,2008,854047640.4
TX,NM,HYDROCODONE,2016,1704850.0
CO,NM,OXYCODONE,2016,1197600.0
AR,NM,OXYCODONE,2016,4373500.0
KS,NM,OXYCODONE,2019,1300.0
OK,NM,HYDROCODONE,2016,1447050.0
OK,NM,OXYCODONE,2019,716200.0
OH,NM,OXYCODONE,2015,361700.0
TN,NM,OXYCODONE,2019,247850.0
LA,NM,OXYCODONE,2018,146300.0
OK,NM,OXYCODONE,2018,703450.0
TN,NV,HYDROCODONE,2008,100800.0
OH,NV,HYDROCODONE,2012,562450.0
OK,NV,OXYCODONE,2014,3498500.0
CA,NV,OXYCODONE,2011,31086050.0
FL,NV,HYDROCODONE,2006,360300.0
OH,NV,OXYCODONE,2007,726900.0
MS,NV,HYDROCODONE,2009,840.0
OH,NV,HYDROCODONE,2011,1414600.0
AL,NV,HYDROCODONE,2013,271695.0
OH,NV,OXYCODONE,2014,539310.0
AL,NV,HYDROCODONE,2012,390200.0
CA,CO,OXYCODONE,2018,372.0
MI,NV,OXYCODONE,2012,42200.0
OK,NV,HYDROCODONE,2014,3488940.0
AR,MT,HYDROCODONE,2015,2406800.0
WA,MT,OXYCODONE,2016,371200.0
OH,MT,HYDROCODONE,2019,1500.0
KS,MT,HYDROCODONE,2015,17900.0
CO,MT,HYDROCODONE,2017,3089990.0
OH,MT,OXYCODONE,2018,200.0
OR,MT,HYDROCODONE,2019,441200.0
MI,MT,HYDROCODONE,2015,70100.0
NC,NC,HYDROCODONE,2012,79765070.0
FL,UT,OXYCODONE,2019,1200.0
NC,NC,HYDROCODONE,2009,74842210.0
CA,UT,OXYCODONE,2019,134300.0
IA,MT,HYDROCODONE,2019,500.0
MS,UT,HYDROCODONE,2017,52530.0
TX,UT,HYDROCODONE,2018,37500.0
SC,NC,HYDROCODONE,2013,34577620.0
NC,NC,OXYCODONE,2007,83017380.0
AR,UT,HYDROCODONE,2018,1373300.0
IN,UT,OXYCODONE,2015,200.0
AR,UT,HYDROCODONE,2015,6025300.0
IN,UT,HYDROCODONE,2019,100.0
KY,UT,OXYCODONE,2019,400.0
PA,UT,HYDROCODONE,2017,200.0
MS,MS,HYDROCODONE,2008,6539884.0
NY,MS,HYDROCODONE,2006,280020.0
MS,MS,HYDROCODONE,2009,6077607.0
HI,MP,OXYCODONE,2010,145860.0
CA,MP,HYDROCODONE,2010,2500.0
FL,MS,HYDROCODONE,2007,1170900.0
NE,MS,HYDROCODONE,2007,800.0
TN,MS,OXYCODONE,2008,3467420.0
SC,MS,HYDROCODONE,2006,489800.0
IL,OK,HYDROCODONE,2006,152850.0
OH,OK,HYDROCODONE,2012,3487590.0
MI,OK,HYDROCODONE,2013,247200.0
HI,NV,HYDROCODONE,2012,2400.0
NJ,NV,HYDROCODONE,2011,14700.0
MI,OK,OXYCODONE,2013,11700.0
UT,OK,HYDROCODONE,2011,66600.0
IN,NV,OXYCODONE,2016,200.0
SC,NV,OXYCODONE,2017,100.0
SC,NV,OXYCODONE,2018,200.0
TN,IL,OXYCODONE,2017,160050.0
IN,IL,OXYCODONE,2019,2078580.0
AR,IL,HYDROCODONE,2017,24193010.0
MI,IL,OXYCODONE,2019,192300.0
IA,IL,HYDROCODONE,2019,1014790.0
MI,IL,HYDROCODONE,2017,2673500.0
OH,IL,OXYCODONE,2015,628710.0
MN,IL,OXYCODONE,2015,141200.0
MO,KS,HYDROCODONE,2012,25939789.0
CO,KS,HYDROCODONE,2016,100.0
TN,IL,HYDROCODONE,2016,659800.0
MO,KS,HYDROCODONE,2008,20965190.0
MI,IL,OXYCODONE,2016,199400.0
LA,KS,OXYCODONE,2008,41100.0
TN,KS,HYDROCODONE,2006,146830.0
AR,KS,HYDROCODONE,2006,6539800.0
MS,KS,HYDROCODONE,2010,20.0
CA,KS,OXYCODONE,2008,1240.0
AZ,KS,HYDROCODONE,2013,9600.0
AL,KS,HYDROCODONE,2013,923900.0
SC,KS,HYDROCODONE,2012,1700.0
NE,KS,HYDROCODONE,2009,2329810.0
OH,KS,OXYCODONE,2006,357200.0
PA,KS,OXYCODONE,2011,23368.0
FL,KS,OXYCODONE,2009,11900.0
MI,KS,OXYCODONE,2010,7100.0
LA,KS,HYDROCODONE,2008,22900.0
MO,KS,HYDROCODONE,2006,16918630.0
ND,KS,HYDROCODONE,2012,13800.0
GA,KS,HYDROCODONE,2011,26640.0
UT,KS,HYDROCODONE,2013,160600.0
MI,KS,OXYCODONE,2009,32300.0
KY,KS,HYDROCODONE,2011,102280.0
IN,IL,HYDROCODONE,2016,10900.0
FL,TX,OXYCODONE,2018,6210.0
NY,IL,OXYCODONE,2017,46800.0
KS,IL,OXYCODONE,2016,700.0
CT,DE,HYDROCODONE,2007,3600.0
NJ,DE,HYDROCODONE,2009,1080500.0
OH,DE,OXYCODONE,2007,8618500.0
VA,DE,OXYCODONE,2014,8556880.0
NY,DE,OXYCODONE,2007,316900.0
VA,DE,HYDROCODONE,2013,544870.0
SC,DE,OXYCODONE,2013,105900.0
OH,DE,HYDROCODONE,2007,74400.0
AR,DE,OXYCODONE,2009,1520900.0
PA,DE,HYDROCODONE,2007,5552800.0
VA,DE,OXYCODONE,2010,34700.0
OH,DE,OXYCODONE,2011,16776340.0
NJ,DE,HYDROCODONE,2006,991640.0
AR,DE,OXYCODONE,2010,1265000.0
DE,DE,HYDROCODONE,2006,3046800.0
NJ,DE,OXYCODONE,2006,11567800.0
VA,DE,HYDROCODONE,2018,711020.0
OK,DE,OXYCODONE,2016,319700.0
SC,DE,OXYCODONE,2017,55100.0
WI,DE,HYDROCODONE,2019,900.0
OH,CO,OXYCODONE,2011,1589830.0
AR,CO,HYDROCODONE,2014,2183900.0
TN,CO,HYDROCODONE,2008,9600.0
OK,CO,OXYCODONE,2007,203980.0
IA,CO,HYDROCODONE,2013,10100.0
IL,CO,HYDROCODONE,2007,183106.0
AR,CO,OXYCODONE,2007,4946000.0
AZ,CO,HYDROCODONE,2011,43316000.0
NJ,CO,HYDROCODONE,2014,41200.0
FL,CO,HYDROCODONE,2010,22300.0
MS,CO,HYDROCODONE,2009,2010.0
NV,CO,HYDROCODONE,2013,27000.0
IL,CO,HYDROCODONE,2010,71998.0
TN,CO,HYDROCODONE,2006,17824.0
TN,CA,HYDROCODONE,2006,1694196.0
KS,CA,HYDROCODONE,2012,29300.0
TN,CA,OXYCODONE,2014,1408100.0
SC,CA,OXYCODONE,2013,4100.0
AR,GA,OXYCODONE,2010,5339000.0
AR,GA,OXYCODONE,2009,5110900.0
MI,GA,HYDROCODONE,2006,228200.0
MO,GA,OXYCODONE,2012,9340.0
IN,NM,OXYCODONE,2007,200.0
IN,NM,OXYCODONE,2009,600.0
MI,NM,OXYCODONE,2014,2400.0
FL,NC,HYDROCODONE,2007,1029000.0
IL,NC,OXYCODONE,2012,51800.0
MD,NC,HYDROCODONE,2014,17227090.0
GA,NC,HYDROCODONE,2007,22859960.0
CA,NC,HYDROCODONE,2011,74453.0
OK,NC,HYDROCODONE,2014,4000.0
NE,NM,HYDROCODONE,2010,200.0
TN,NC,HYDROCODONE,2012,46793280.0
IL,NC,OXYCODONE,2011,49100.0
NJ,NC,HYDROCODONE,2011,4700.0
TN,NC,OXYCODONE,2008,860700.0
AR,NC,OXYCODONE,2010,14843200.0
MO,ID,OXYCODONE,2015,4600.0
NY,ID,HYDROCODONE,2015,2000.0
CA,ID,OXYCODONE,2016,9430.0
TN,ID,HYDROCODONE,2017,456600.0
MS,ID,OXYCODONE,2017,114100.0
KY,ID,HYDROCODONE,2016,1460.0
WA,ID,HYDROCODONE,2017,4486760.0
MI,IL,HYDROCODONE,2013,1082200.0
LA,IL,HYDROCODONE,2013,240160.0
NE,IL,HYDROCODONE,2006,24000.0
SC,ID,HYDROCODONE,2016,100.0
WI,IL,HYDROCODONE,2009,65809500.0
OK,IL,HYDROCODONE,2006,9000.0
WI,MI,HYDROCODONE,2006,6638820.0
TN,MI,HYDROCODONE,2010,509800.0
IL,IL,OXYCODONE,2008,10245700.0
IL,IL,OXYCODONE,2013,26420990.0
MI,MI,HYDROCODONE,2009,143091890.0
FL,MI,OXYCODONE,2009,30000.0
IL,MI,HYDROCODONE,2011,29702170.0
TN,MI,HYDROCODONE,2013,1039000.0
TN,IL,OXYCODONE,2009,16600.0
AL,IL,HYDROCODONE,2014,9245900.0
KS,IL,HYDROCODONE,2009,4400.0
IL,IL,OXYCODONE,2011,14031040.0
IA,IL,HYDROCODONE,2009,894200.0
LA,IL,OXYCODONE,2010,31620.0
OH,MI,HYDROCODONE,2008,68888198.0
AL,IL,HYDROCODONE,2013,5182500.0
IL,MI,HYDROCODONE,2007,10771698.0
TN,IL,OXYCODONE,2006,47200.0
AR,IL,HYDROCODONE,2011,6718390.0
AR,MI,OXYCODONE,2011,1763600.0
GA,MI,HYDROCODONE,2013,69050.0
AL,MI,OXYCODONE,2012,161100.0
TX,ID,HYDROCODONE,2016,1200.0
IL,IL,HYDROCODONE,2007,60103362.0
KY,IL,OXYCODONE,2012,551220.0
TX,IL,HYDROCODONE,2010,3500.0
IN,MI,OXYCODONE,2007,4700.0
MO,MI,HYDROCODONE,2011,96500.0
KY,MI,HYDROCODONE,2009,1264820.0
MD,MI,HYDROCODONE,2010,41943800.0
SC,MI,HYDROCODONE,2009,7660.0
MN,MI,HYDROCODONE,2012,182600.0
WV,MI,HYDROCODONE,2014,8586480.0
KY,MI,OXYCODONE,2011,15300.0
SC,MI,HYDROCODONE,2012,9500.0
KY,MI,HYDROCODONE,2008,884100.0
FL,NJ,HYDROCODONE,2008,288126.0
MI,NJ,OXYCODONE,2008,106000.0
IL,NJ,HYDROCODONE,2011,1205100.0
NJ,NJ,OXYCODONE,2009,95131220.0
KY,NJ,HYDROCODONE,2006,18400.0
KY,NJ,HYDROCODONE,2013,35200.0
TN,NJ,HYDROCODONE,2011,155430.0
NY,NJ,OXYCODONE,2014,21118100.0
NY,NJ,OXYCODONE,2011,17927400.0
MD,NJ,OXYCODONE,2007,582600.0
MA,RI,HYDROCODONE,2018,6735600.0
NH,RI,OXYCODONE,2015,8800.0
TN,RI,OXYCODONE,2019,4700.0
FL,RI,HYDROCODONE,2019,800.0
NY,RI,OXYCODONE,2016,422100.0
VT,RI,OXYCODONE,2018,16300.0
AR,RI,OXYCODONE,2017,301300.0
VT,RI,OXYCODONE,2016,52100.0
NC,SC,OXYCODONE,2006,14919700.0
KY,SC,OXYCODONE,2011,29400.0
AL,ME,OXYCODONE,2017,50500.0
OH,SC,OXYCODONE,2014,1678520.0
MA,ME,OXYCODONE,2019,15362880.0
IN,ME,HYDROCODONE,2018,3000.0
AL,ME,HYDROCODONE,2015,78300.0
KS,ME,HYDROCODONE,2015,1700.0
AL,SC,OXYCODONE,2006,232700.0
TN,ME,OXYCODONE,2019,1400.0
AL,SC,HYDROCODONE,2009,1996000.0
NH,ME,OXYCODONE,2018,1248190.0
MS,SC,HYDROCODONE,2012,5820.0
AR,SC,HYDROCODONE,2012,72000.0
FL,SC,OXYCODONE,2009,6738200.0
AL,ME,OXYCODONE,2016,82800.0
PA,SC,HYDROCODONE,2008,27310.0
AZ,SC,HYDROCODONE,2010,4560.0
NY,SC,HYDROCODONE,2010,63400.0
OR,OR,HYDROCODONE,2013,30107450.0
AR,OR,OXYCODONE,2014,6177000.0
OH,OR,HYDROCODONE,2014,1208160.0
OK,OR,HYDROCODONE,2009,2600.0
MI,OR,OXYCODONE,2011,17200.0
PA,OR,HYDROCODONE,2013,4620.0
LA,OR,HYDROCODONE,2008,16500.0
WA,OR,OXYCODONE,2014,49901160.0
MI,OR,HYDROCODONE,2013,41400.0
NV,OR,HYDROCODONE,2010,46100.0
MI,OR,HYDROCODONE,2010,644300.0
WA,OR,HYDROCODONE,2006,17502920.0
OK,OR,HYDROCODONE,2014,3812990.0
WA,OR,OXYCODONE,2011,32914600.0
TX,OR,HYDROCODONE,2010,1200.0
MI,OR,OXYCODONE,2009,31400.0
WA,OR,OXYCODONE,2009,31864060.0
MI,OR,OXYCODONE,2007,16100.0
OH,OR,HYDROCODONE,2011,3053580.0
UT,OR,HYDROCODONE,2006,533600.0
PA,IL,HYDROCODONE,2018,1000.0
PA,SD,OXYCODONE,2013,964.0
OH,SD,OXYCODONE,2016,21500.0
CO,SD,HYDROCODONE,2018,1283150.0
MS,SD,OXYCODONE,2019,162400.0
AL,TN,OXYCODONE,2011,22354860.0
AL,TN,HYDROCODONE,2006,40405370.0
MS,TN,OXYCODONE,2011,2162500.0
MS,TN,OXYCODONE,2012,3048930.0
AR,TN,HYDROCODONE,2012,31433250.0
KY,TN,OXYCODONE,2009,8256080.0
AL,TN,OXYCODONE,2006,13899420.0
LA,TN,HYDROCODONE,2006,1021080.0
MN,SD,HYDROCODONE,2018,1089870.0
WI,SD,HYDROCODONE,2018,978330.0
KY,TN,HYDROCODONE,2010,27093990.0
MI,TN,OXYCODONE,2006,15700.0
MS,TN,OXYCODONE,2008,1045880.0
SC,TN,OXYCODONE,2009,5890900.0
MI,TN,HYDROCODONE,2009,4086630.0
MI,TN,HYDROCODONE,2014,611300.0
SC,SD,HYDROCODONE,2018,900.0
MI,TN,HYDROCODONE,2012,798890.0
OH,TN,HYDROCODONE,2007,16135200.0
MS,TN,OXYCODONE,2013,1938600.0
CT,PA,OXYCODONE,2012,5300.0
NJ,PA,OXYCODONE,2009,94808996.0
KY,PA,OXYCODONE,2008,1255700.0
OK,PA,OXYCODONE,2014,3191900.0
WV,PA,HYDROCODONE,2013,10708920.0
MI,PA,OXYCODONE,2006,79100.0
MN,PA,OXYCODONE,2014,91100.0
IL,PA,HYDROCODONE,2010,1177659.0
PA,PA,HYDROCODONE,2007,47628756.0
NJ,PA,OXYCODONE,2012,118910570.0
VA,PA,HYDROCODONE,2012,222250.0
SC,PA,HYDROCODONE,2011,41300.0
PA,PA,OXYCODONE,2011,62279662.0
WI,PA,HYDROCODONE,2009,4300.0
WV,PA,HYDROCODONE,2006,10514610.0
CT,PA,OXYCODONE,2011,11243.920013427734
OK,PA,HYDROCODONE,2014,843570.0
MD,PA,HYDROCODONE,2011,52095360.0
SC,PA,HYDROCODONE,2007,68900.0
CA,PA,HYDROCODONE,2012,954738.0
IN,ID,OXYCODONE,2007,300.0
FL,ID,OXYCODONE,2007,4900.0
AR,AR,HYDROCODONE,2006,24503750.0
MS,AR,HYDROCODONE,2011,24530.0
LA,AR,HYDROCODONE,2014,4740200.0
PA,AR,HYDROCODONE,2007,18220.0
LA,AR,HYDROCODONE,2012,3595030.0
KY,AR,OXYCODONE,2006,427220.0
AR,AR,OXYCODONE,2011,9061340.0
MO,AR,OXYCODONE,2009,2569980.0
MI,AR,OXYCODONE,2013,84100.0
OK,AR,OXYCODONE,2009,3171760.0
MI,CT,HYDROCODONE,2013,77000.0
NY,CT,OXYCODONE,2008,2633596.0
OH,CT,HYDROCODONE,2012,531510.0
KS,CT,HYDROCODONE,2011,800.0
AR,CT,OXYCODONE,2006,1285100.0
MO,CT,OXYCODONE,2014,400.0
SC,CT,HYDROCODONE,2006,6500.0
MA,CT,OXYCODONE,2010,31447320.0
NY,CT,HYDROCODONE,2010,4640600.0
NY,CT,HYDROCODONE,2012,5401890.0
OH,CT,OXYCODONE,2013,4732710.0
NY,CT,OXYCODONE,2013,3807500.0
GA,CT,OXYCODONE,2011,203286.0
OK,CT,HYDROCODONE,2013,5200.0
MI,CT,HYDROCODONE,2012,102500.0
OK,CT,HYDROCODONE,2009,3900.0
NH,CT,OXYCODONE,2014,1249880.0
LA,CT,OXYCODONE,2006,10300.0
TX,CT,HYDROCODONE,2007,2100.0
VT,NH,OXYCODONE,2019,316300.0
NH,NH,HYDROCODONE,2015,457980.0
MA,NH,OXYCODONE,2006,11649900.0
FL,NH,HYDROCODONE,2007,23400.0
PA,NH,HYDROCODONE,2011,23892.0
MA,NH,OXYCODONE,2016,20501080.0
IL,NH,HYDROCODONE,2010,417100.0
VT,NH,HYDROCODONE,2015,37500.0
MA,NH,OXYCODONE,2008,15619920.0
OH,NH,HYDROCODONE,2012,301940.0
MD,NH,HYDROCODONE,2013,1694600.0
RI,NH,HYDROCODONE,2013,2624000.0
NY,NH,HYDROCODONE,2006,16400.0
NH,NH,OXYCODONE,2014,1762420.0
MA,NH,HYDROCODONE,2008,3106030.0
OH,NH,OXYCODONE,2014,632900.0
MD,NH,HYDROCODONE,2006,2901500.0
VT,NH,HYDROCODONE,2008,261800.0
CA,NH,HYDROCODONE,2009,8880.0
SC,NH,HYDROCODONE,2010,9000.0
MD,NH,HYDROCODONE,2014,1344200.0
VT,NH,OXYCODONE,2018,363840.0
AL,MD,OXYCODONE,2013,6300.0
LA,MD,HYDROCODONE,2006,8700.0
MO,MD,OXYCODONE,2010,192700.0
VA,MD,HYDROCODONE,2010,2789490.0
MI,MD,HYDROCODONE,2010,297400.0
OK,MD,HYDROCODONE,2013,16400.0
WV,MD,OXYCODONE,2007,5136620.0
AL,MD,HYDROCODONE,2013,34100.0
OH,MD,OXYCODONE,2009,10894420.0
MI,MD,OXYCODONE,2012,32900.0
WV,MD,OXYCODONE,2012,6805600.0
LA,MD,OXYCODONE,2006,24500.0
TN,MD,HYDROCODONE,2011,7250070.0
IN,MD,OXYCODONE,2013,5800.0
WI,MD,HYDROCODONE,2010,2600.0
CA,MD,OXYCODONE,2007,33300.0
VT,NY,OXYCODONE,2007,450800.0
KY,NY,OXYCODONE,2012,32900.0
WI,NY,HYDROCODONE,2006,22000.0
IL,NY,HYDROCODONE,2009,49780.0
MS,NY,HYDROCODONE,2011,780.0
MI,NY,HYDROCODONE,2014,259800.0
OH,NY,HYDROCODONE,2008,15134680.0
TN,NY,HYDROCODONE,2007,456000.0
FL,NY,OXYCODONE,2009,5911100.0
NY,NY,OXYCODONE,2009,131141232.5
PA,NY,HYDROCODONE,2012,13346355.0
IN,NY,OXYCODONE,2010,22400.0
RI,NY,OXYCODONE,2006,600.0
OH,NY,OXYCODONE,2008,7980260.0
PA,NY,OXYCODONE,2012,11169104.0
FL,NY,OXYCODONE,2011,21600.0
IL,NY,HYDROCODONE,2011,21000.0
CA,NY,HYDROCODONE,2011,80027.0
NH,NY,HYDROCODONE,2008,31100.0
MI,NY,HYDROCODONE,2006,1966860.0
MA,NY,HYDROCODONE,2014,11824130.0
NV,NJ,HYDROCODONE,2007,2500.0
VA,NJ,HYDROCODONE,2013,2500.0
TN,NJ,OXYCODONE,2009,580.0
TX,NH,HYDROCODONE,2015,300.0
VA,NJ,HYDROCODONE,2011,1000.0
NY,IN,OXYCODONE,2017,400.0
OH,UT,OXYCODONE,2017,100.0
OK,IN,HYDROCODONE,2017,300.0
MN,VA,HYDROCODONE,2013,7822.0
MD,VA,OXYCODONE,2006,13329785.0
MD,VA,HYDROCODONE,2006,27130655.0
AL,VA,HYDROCODONE,2009,80700.0
NC,VA,HYDROCODONE,2012,14471250.0
KY,VA,OXYCODONE,2006,536600.0
FL,VA,HYDROCODONE,2009,1156600.0
NJ,VA,OXYCODONE,2011,13227580.0
MS,VA,HYDROCODONE,2012,9940.0
OH,VA,HYDROCODONE,2014,2837867.0
CA,VA,OXYCODONE,2011,20610.0
FL,VA,HYDROCODONE,2010,920300.0
MD,VA,HYDROCODONE,2009,39449350.0
AR,VA,HYDROCODONE,2014,4731400.0
IN,VA,HYDROCODONE,2012,1053060.0
GA,VA,OXYCODONE,2010,220230.0
AR,VA,HYDROCODONE,2009,1256900.0
TN,VA,OXYCODONE,2008,2148320.0
IN,VA,HYDROCODONE,2011,397960.0
IL,VA,OXYCODONE,2010,1954500.0
IL,MN,HYDROCODONE,2011,3502576.0
KY,MN,HYDROCODONE,2012,13600.0
CA,MN,HYDROCODONE,2010,9480.0
LA,MN,OXYCODONE,2007,14300.0
NE,MN,OXYCODONE,2014,276700.0
AZ,MN,HYDROCODONE,2008,1800.0
FL,MN,OXYCODONE,2006,134400.0
IN,MN,HYDROCODONE,2012,9858900.0
AR,MN,HYDROCODONE,2008,268500.0
MN,MN,OXYCODONE,2012,32605910.0
OH,MN,OXYCODONE,2012,18855710.0
NE,MN,HYDROCODONE,2010,373700.0
CA,MN,HYDROCODONE,2008,6075.0
SD,MN,HYDROCODONE,2008,45900.0
NY,MN,OXYCODONE,2006,2200.0
OH,MN,HYDROCODONE,2006,2115400.0
SC,MN,HYDROCODONE,2006,37300.0
NV,UT,HYDROCODONE,2009,53800.0
AR,UT,OXYCODONE,2013,2492700.0
AR,UT,HYDROCODONE,2011,32000.0
WA,UT,HYDROCODONE,2010,500.0
AZ,WI,HYDROCODONE,2016,90700.0
AZ,UT,HYDROCODONE,2007,14318000.0
OK,UT,OXYCODONE,2014,494600.0
PA,UT,HYDROCODONE,2007,15480.0
TN,UT,HYDROCODONE,2012,378750.0
ID,UT,HYDROCODONE,2007,33700.0
AL,UT,OXYCODONE,2011,272700.0
OH,WI,OXYCODONE,2019,172500.0
WI,WI,OXYCODONE,2019,2488190.0
UT,UT,OXYCODONE,2011,35381740.0
OK,UT,HYDROCODONE,2014,531900.0
UT,UT,HYDROCODONE,2006,23928880.0
AR,WI,HYDROCODONE,2016,9236100.0
OK,WI,HYDROCODONE,2016,74050.0
TN,WI,OXYCODONE,2017,107100.0
MA,VT,OXYCODONE,2007,3279100.0
KY,VT,HYDROCODONE,2012,60300.0
MA,VT,OXYCODONE,2009,6131420.0
IN,WI,OXYCODONE,2017,200.0
IN,VI,HYDROCODONE,2013,600.0
PR,VI,HYDROCODONE,2019,160100.0
OH,VT,HYDROCODONE,2006,28800.0
FL,VI,OXYCODONE,2009,19700.0
OH,VI,HYDROCODONE,2015,1600.0
NC,VI,OXYCODONE,2017,3400.0
OH,VI,OXYCODONE,2011,58000.0
VT,VT,HYDROCODONE,2006,492300.0
FL,VT,HYDROCODONE,2014,4530.0
FL,VT,HYDROCODONE,2012,33500.0
PR,VI,HYDROCODONE,2010,166000.0
AR,VT,OXYCODONE,2013,74700.0
OH,VI,HYDROCODONE,2011,33700.0
MS,VI,OXYCODONE,2008,57100.0
NH,VT,OXYCODONE,2008,433300.0
AR,VT,OXYCODONE,2006,137300.0
IL,WI,HYDROCODONE,2017,42507740.0
TN,VI,HYDROCODONE,2011,3700.0
OH,WI,HYDROCODONE,2016,238850.0
MI,WI,HYDROCODONE,2016,167800.0
OH,VT,OXYCODONE,2013,97300.0
MD,VT,HYDROCODONE,2014,147000.0
MS,WI,HYDROCODONE,2016,18100.0
AR,WI,HYDROCODONE,2017,7682720.0
OH,VI,HYDROCODONE,2006,61900.0
CT,VT,OXYCODONE,2006,3827500.0
CT,VT,HYDROCODONE,2014,119170.0
IL,VT,OXYCODONE,2009,60800.0
NY,VT,OXYCODONE,2010,1700.0
SC,VT,HYDROCODONE,2007,1900.0
SC,IL,OXYCODONE,2015,500.0
MI,MO,OXYCODONE,2012,36100.0
MI,MO,OXYCODONE,2007,22900.0
LA,MO,OXYCODONE,2006,3900.0
GA,MO,OXYCODONE,2012,8820.0
TN,MO,HYDROCODONE,2011,1373460.0
OK,MO,OXYCODONE,2010,227900.0
CA,MO,OXYCODONE,2010,49200.0
LA,MO,HYDROCODONE,2012,1850730.0
IL,MO,HYDROCODONE,2010,43349641.0
IL,MO,OXYCODONE,2007,1605080.0
CA,MO,HYDROCODONE,2014,49900.0
NY,MO,OXYCODONE,2007,10700.0
AL,MO,HYDROCODONE,2010,29300.0
LA,MO,HYDROCODONE,2007,139990.0
AL,MO,OXYCODONE,2011,107100.0
MO,MO,HYDROCODONE,2014,91797500.0
NE,MO,HYDROCODONE,2014,89700.0
NE,MO,OXYCODONE,2010,27400.0
IA,MO,HYDROCODONE,2014,3174100.0
MS,MO,HYDROCODONE,2009,2440.0
LA,MO,HYDROCODONE,2013,2562130.0
PA,HI,HYDROCODONE,2008,5970.0
IL,HI,HYDROCODONE,2009,107570.0
KY,HI,HYDROCODONE,2006,1500.0
NE,MO,OXYCODONE,2006,5200.0
CA,HI,HYDROCODONE,2015,1162795.0
CA,HI,HYDROCODONE,2009,2107410.0
KS,HI,HYDROCODONE,2010,400.0
MI,MO,OXYCODONE,2013,6600.0
MS,HI,HYDROCODONE,2006,200.0
PA,HI,OXYCODONE,2008,920.0
FL,HI,OXYCODONE,2006,18300.0
KY,HI,HYDROCODONE,2008,500.0
NV,HI,HYDROCODONE,2007,12800.0
HI,HI,HYDROCODONE,2012,9601940.0
TN,HI,HYDROCODONE,2010,50400.0
IL,HI,HYDROCODONE,2016,1600.0
IN,HI,OXYCODONE,2015,1800.0
TX,HI,HYDROCODONE,2016,2200.0
KY,VA,OXYCODONE,2014,11100.0
CA,VA,OXYCODONE,2010,29050.0
IN,VA,HYDROCODONE,2010,10600.0
KY,MD,HYDROCODONE,2010,10500.0
SC,MD,OXYCODONE,2010,2900.0
GA,MD,HYDROCODONE,2011,3610.0
AR,WY,OXYCODONE,2008,727400.0
NC,WI,HYDROCODONE,2018,2900.0
KY,WY,HYDROCODONE,2010,2100.0
TN,WI,OXYCODONE,2018,84260.0
KS,WY,HYDROCODONE,2012,1700.0
GA,WY,HYDROCODONE,2009,690.0
OH,WY,OXYCODONE,2010,95260.0
KY,WI,HYDROCODONE,2018,11600.0
AL,WY,HYDROCODONE,2014,6600.0
CA,WY,HYDROCODONE,2012,1854170.0
PA,WY,HYDROCODONE,2008,200.0
MS,WI,OXYCODONE,2018,28900.0
IN,WI,HYDROCODONE,2018,400.0
GA,WI,HYDROCODONE,2019,1000.0
CO,WY,HYDROCODONE,2011,4960300.0
OK,WY,HYDROCODONE,2014,1133890.0
AR,WY,OXYCODONE,2006,611000.0
UT,WY,OXYCODONE,2009,874200.0
MA,OR,HYDROCODONE,2007,1800.0
IN,OR,OXYCODONE,2013,2300.0
WA,AK,OXYCODONE,2006,3634700.0
NJ,AL,HYDROCODONE,2014,53300.0
TN,AL,HYDROCODONE,2011,40207840.0
OH,AL,HYDROCODONE,2008,1579400.0
PA,AL,HYDROCODONE,2014,21680.0
